date,oblast,precip_mm,ndvi,temp_c,vhi,spi,temp_anomaly,drought_risk
2021-08-01,Kustanayskaya,7.280168138467526,0.2600920500681244,23.95512709434513,58.08239796851451,-0.9842859748855094,1.6681705294958031,27.97766967066988
2021-09-01,Kustanayskaya,11.93484029657783,0.23417865382337755,12.581952286639137,53.05013389407451,0.17918946701698008,-1.0358638443712385,18.779946442370196
2021-10-01,Kustanayskaya,8.49478873236764,0.202259990556799,5.343494107607512,46.85167418838803,-1.121277544234523,0.0417583754370096,30.31306742939499
2021-11-01,Kustanayskaya,14.704958082989362,0.10296593267936037,-4.68104301584782,27.569218290184654,-0.47151235728891616,-0.28473635332383096,32.74441154223747
2021-12-01,Kustanayskaya,13.256669571857332,-0.005653046489764358,-8.853778322537835,6.475904950913704,-0.43929751263101824,0.4812796967368306,41.88657751415633
2022-01-01,Kustanayskaya,14.129885001749784,-0.02683977810648118,-11.920522717781182,2.36153771928464,0.4554607534837735,0.4244883802651537,39.90436167281645
2022-02-01,Kustanayskaya,12.996028929765234,-0.027096680101678684,-8.18225752418391,2.3116485164617395,1.0772570709828346,0.8629683268540791,40.801277247123465
2022-03-01,Kustanayskaya,12.003514921328286,0.011501622496546156,-7.320614655740428,9.80726389874828,0.3314687551681386,-1.177338912167261,36.077094440500694
2022-04-01,Kustanayskaya,22.34073181072936,0.2199150466041115,9.323532805472041,50.28020603500486,0.5092790563729608,1.156632866404556,22.201183318807168
2022-05-01,Kustanayskaya,11.977402258990296,0.322650606653547,14.627462707751818,70.23098605323776,-0.6252010835092306,-0.3244335418261761,16.909214246778745
2022-06-01,Kustanayskaya,11.929441677656364,0.39252077476017133,20.255605845857588,83.79945594877782,-0.5976374290367773,-0.30460777158829305,11.261317052783092
2022-07-01,Kustanayskaya,15.929895960555731,0.37532157037147235,22.96875223947677,80.45944842769705,0.21290513042119102,-0.18645692468411323,7.816220628921179
2022-08-01,Kustanayskaya,8.298729902684974,0.2873693345510882,21.513445218023946,63.37952295573902,-0.7909465961911921,0.21575896182051613,21.407281510874963
2022-09-01,Kustanayskaya,7.47809219369964,0.2380021377281791,15.671222355631585,53.792637134931375,-0.8795806645225381,1.677295879932706,28.874182222073166
2022-10-01,Kustanayskaya,10.561582650046835,0.13350972423553167,5.302389225665991,33.50068414257996,-0.9072735125431093,0.016848094737421142,33.89161063278774
2022-11-01,Kustanayskaya,19.022315265005787,0.0663720631905399,-5.325622128771045,20.462854730808765,0.08013606928707064,-0.5191195506503798,31.814858107676493
2022-12-01,Kustanayskaya,8.013670001480497,0.0038816036210546374,-13.460077034722076,8.327490777868224,-1.0226013414470214,-1.1841385676605358,44.849814420428885
2023-01-01,Kustanayskaya,11.9010581703953,-0.02826125106982268,-14.098037505093316,2.085494113936642,-0.33309866000418165,-0.4070896520751322,41.8305916344588
2023-02-01,Kustanayskaya,12.238076105285593,-0.027795821303115333,-10.051118156613256,2.1758784646429365,0.5129986117371009,0.18207402019936825,39.49379665454157
2023-03-01,Kustanayskaya,6.0600116853373915,0.07501023706886464,-0.9470443473378509,22.140348937515526,-0.7104203265522526,1.1604197072515434,39.148062451914896
2023-04-01,Kustanayskaya,9.400095181078198,0.23319865737635417,7.573184013745106,52.85982302679735,-1.3559811868228502,0.08549402196440545,29.874908327792674
2023-05-01,Kustanayskaya,9.798459978998162,0.33264710996989905,16.51139866506503,72.17226167893257,-0.9494029351258388,0.4796358730179178,19.68559055546952
2023-06-01,Kustanayskaya,10.427708593570324,0.35215907779201855,21.057231175173,75.9613973740573,-0.765710896835981,0.23921507134105524,16.21955836774704
2023-07-01,Kustanayskaya,10.909534083965074,0.37339675385383614,24.813799402273105,80.0856577859724,-0.7611759259888218,1.2497334811111511,16.554611255743918
2023-08-01,Kustanayskaya,22.67292222271953,0.3510604746551246,20.740616455013992,75.74805362530111,1.9375059238415668,-0.24395098078635177,9.700778549879557
2023-09-01,Kustanayskaya,19.54576810439601,0.40507060437963416,13.364854436196879,86.2365759672381,1.9872842594997302,-0.34827793157863246,5.505369613104762
2023-10-01,Kustanayskaya,22.499774952087186,0.38373324693207783,6.789859224426664,82.09295788211006,0.32885422224955224,0.9182810499289579,8.999378947013893
2023-11-01,Kustanayskaya,22.81760175535943,0.2289824304996956,1.5576259522030682,52.04105088127442,0.5650771414618865,1.983781429019908,23.151142505530046
2023-12-01,Kustanayskaya,36.55805188182038,0.020678882598162078,-9.722418798233718,11.589446206114319,2.153070717742504,0.1672206650044398,35.698662847563156
2024-01-01,Kustanayskaya,17.234874386136653,-0.027981986551113454,-13.920588233253113,2.1397260174468236,1.5540066671429669,-0.3393229865273679,39.14410959302128
2024-02-01,Kustanayskaya,10.444110673930805,-0.036896299293284245,-13.679831923220036,0.408606895234405,-0.8225200875055722,-1.139999173107911,46.41671794195082
2024-03-01,Kustanayskaya,7.409602854555114,0.010477263264084363,-4.343069737135465,9.608337979654083,-0.4738385921503238,-0.08520672230207842,39.94737354534096
2024-04-01,Kustanayskaya,12.004055287785967,0.29758653156788434,9.873759975953135,65.363656297563,-0.9806470049804492,1.4933484389546456,24.686410398727688
2024-05-01,Kustanayskaya,18.055457393112157,0.427695413701473,11.71041942804004,90.63021136979268,0.27914445460077997,-1.569436204410207,3.74791545208293
2024-06-01,Kustanayskaya,21.904964785369742,0.4567512320493812,22.205667768825435,96.27271957074969,0.5188198026721949,1.0183147709694647,3.5275417136390548
2024-07-01,Kustanayskaya,27.980971702121,0.4759446792233953,21.784906894196183,100.0,2.551127927458439,-1.107965795091803,0.0
2024-08-01,Kustanayskaya,12.409736248037873,0.4195281834418013,18.907997945366844,89.04417227884348,-0.010611578187076908,-1.334066916183185,4.467223713959225
2024-09-01,Kustanayskaya,5.839491160383356,0.3261260831666608,12.973758571082953,70.90590783629227,-1.2688559368819214,-0.6917589241339338,21.788484360538465
2024-10-01,Kustanayskaya,33.752187093291234,0.24472574140180103,5.387859818252082,55.098330487434296,1.4939735618570027,0.06864477562580551,18.097957356277895
2024-11-01,Kustanayskaya,16.572546246917838,0.07933424815253166,-3.301436604813091,22.980052287408498,-0.23288209606927351,0.21691899849803215,33.104873850586856
2024-12-01,Kustanayskaya,16.32934226155315,0.018871248298064792,-7.265868074025036,11.238411819799593,-0.09745088065253829,1.0553924270080672,38.395027171316606
2015-01-01,Kyzylordinskaya,13.692698928804065,0.0671178092286738,-5.131912587416991,28.420808043306945,0.08880997867450496,-0.28052415518166585,28.63167678267722
2015-02-01,Kyzylordinskaya,16.946982019404107,0.08198897494462838,-2.0304838032147927,37.08162505906876,1.2654297678967195,0.18813688951033153,25.54362375539316
2015-03-01,Kyzylordinskaya,15.229041108057846,0.10918465644811272,1.7894982837729572,52.920115841800055,-0.2609871905560953,-1.0469751829011926,20.919851187728742
2015-04-01,Kyzylordinskaya,21.646316546975473,0.1335571340668951,13.039040725866641,67.11440113919008,1.0281422752242633,-0.6856266896376869,13.15423954432397
2015-05-01,Kyzylordinskaya,24.632788890800384,0.16531246488526152,20.762677672676602,85.60838572291306,1.5662632293325363,-0.45666176209228515,5.756645710834778
2015-06-01,Kyzylordinskaya,8.02632253751578,0.15194559100572425,28.714640836931437,77.82365310983778,-0.03941829093654486,1.05269572753644,11.291276538630127
2015-07-01,Kyzylordinskaya,0.9738102048374887,0.1441443546198659,29.512722308219736,73.28029167300471,-0.9198994960872903,-0.32400441939497054,18.04707929949644
2015-08-01,Kyzylordinskaya,1.1805930243124667,0.14405161159709257,26.043084662904107,73.22627907136535,-0.8558471554574925,-0.7082380971802451,17.556265615113798
2015-09-01,Kyzylordinskaya,2.538979059465439,0.13594682807863184,19.623516732399025,68.50613484417522,-1.0039505485702962,0.2285762955180117,21.086303041928307
2015-10-01,Kyzylordinskaya,12.427713831949436,0.1301733621909286,8.844193490456064,65.14372650610561,0.4879295287296059,-0.905310010642677,13.942509397557757
2015-11-01,Kyzylordinskaya,27.802043932506102,0.13562921064495365,2.0418156733931028,68.32115765229635,1.9074283819284998,0.1959280863398228,13.063393111761107
2015-12-01,Kyzylordinskaya,24.731542928115687,0.09656657490859803,0.18788251829732872,45.57147233993561,1.394100576131127,1.3401196931890615,24.45165045040388
2016-01-01,Kyzylordinskaya,19.69014210606226,0.10202163876215813,-1.5519409927705965,48.74844654272412,1.7749219862696992,1.5032512512374465,23.507123885385248
2016-02-01,Kyzylordinskaya,7.1027751442775555,0.09929642308134307,1.2319199046565927,47.16130839963276,-1.33827277330319,1.433649323508774,34.70895747358997
2016-03-01,Kyzylordinskaya,20.243870968064368,0.12506978047201983,8.314603928710255,62.171451955695986,0.48739855580329616,1.4272588374275001,17.985936892576607
2016-04-01,Kyzylordinskaya,16.9423585511498,0.17620816744642542,14.018461634920811,91.95393306888657,0.17180069151670604,-0.11473450477716797,3.218426772445372
2016-05-01,Kyzylordinskaya,23.830253032992136,0.19002376873167262,20.831662644619314,100.0,1.4439091084145375,-0.414910210025008,0.0
2016-06-01,Kyzylordinskaya,24.30765628480878,0.16677926096112733,26.159129013175743,86.46263297260123,2.6442159006308943,-1.0241990735861266,5.41494681095951
2016-07-01,Kyzylordinskaya,3.703558585087983,0.15982121396788754,28.60061448413728,82.41033653891488,0.027996404534266734,-1.1288739023720336,7.03586538443405
